8.530082281705395872e+03,1.329338794225408492e+04,7.271919030118608134e+03,1.764952054569489701e+04,1.071695862063821551e+04,1.543334401384785087e+04,2.944409636567032067e+03,1.851641824155260838e+04,1.202810935741654066e+04,1.456168966983988139e+04,1.843336943348951536e+03,8.339095057340859057e+03,1.024389275331593308e+04,7.367554914248813475e+03,1.222593901156806169e+04,9.940348268613412074e+03,7.346674838107865980e+03,2.124871655689329782e+04,1.488382766861100390e+04,1.106913029569151877e+04,2.292610243959721629e+03,8.743758137767237713e+03,1.549885881634604084e+04,1.277556940354550534e+03,9.256262810148162316e+03,1.007519035337828973e+04,1.141166951317882194e+04,1.205539578961314146e+04,1.304113841710792076e+04,8.388591263809998054e+03,7.163654842827795619e+03,4.201733687879099307e+03,1.552423278000612845e+04,1.252940813978906772e+04,9.396411434352978176e+03,6.905527512123469933e+03,2.206338669717228913e+04,1.700932782113114445e+04,1.240864505554483731e+04,1.165183706965536112e+04,4.048919184381972627e+03,1.428912793103587683e+04,6.757578300809570464e+03,5.431565625324379653e+03,4.555424745649126635e+03,1.639601564527615483e+04,1.117040045528718474e+04,1.259876326379101920e+04,1.343200288847468073e+04,7.740439478886062716e+03,3.126181723067398707e+03,6.812641492877886776e+03,9.053682532280543455e+03,1.866061245142294865e+03,9.882298454801659318e+03,1.376290306934845466e+04,2.771608987656378304e+03,1.228857314748404315e+04,2.305517874150788703e+04,1.078375053510542239e+04,5.334953034060682512e+03,3.493879420075461894e+03,1.225264764266701241e+04,1.669361534088138797e+04,1.015706928894272278e+04,8.364829261741848313e+03
2.305926746030256618e+04,8.496493576615053826e+03,1.220643032808890348e+04,1.003605807969838315e+04,7.442920925942044960e+03,2.214665104837519539e+04,6.083734788850921177e+03,2.586903632300271420e+04,3.185312828647602146e+02,2.444476630858349381e+03,8.865814126847431908e+03,1.703803707491616660e+04,7.193150472470506429e+03,3.527546000337306396e+03,9.826982440716770725e+03,5.214399545667026359e+03,4.395959811422027087e+03,2.553564890173003369e+04,2.002791105978123960e+04,2.774065050757604695e+03,5.279847909207711382e+03,1.111611039893594716e+04,1.658180456579750899e+04,-9.298503459397545157e+03,7.686079069396933846e+03,3.015904378641062067e+02,1.260081388587697620e+04,1.833864501787980407e+04,2.145819096576534503e+04,3.322851928915937606e+03,2.207798039539549791e+04,6.014908385528216058e+03,8.592717336602858268e+03,-8.669304748556087361e+03,5.192743713009959720e+03,-3.901192066057394186e+03,2.512607451197363116e+04,1.000526375904000815e+04,1.402772194669497912e+04,7.755564144187694183e+03,1.284203386335021059e+04,1.862046328275101405e+04,3.115994234722689725e+03,-3.937923662851662812e+02,9.838009018154934893e+02,2.823893680965044769e+04,1.035928415254406173e+04,5.753412272929392202e+03,1.935113225289673210e+04,-5.614919191716107889e+02,8.601421112326883303e+03,1.430267467109675272e+04,1.929713589621983556e+04,2.040217357702384106e+03,1.845052005359471514e+04,1.377293766640365902e+04,2.155729175044578369e+04,6.771846339224677649e+03,3.283808542074361321e+04,1.267040093357587648e+04,-3.451705289452016586e+03,8.053692900835686487e+03,-2.252007887069685239e+02,1.103289703418710997e+04,1.090713033402845213e+04,2.161892858723580866e+04
2.545351728029442893e+04,1.988712146301097891e+04,-1.068403738326460370e+03,3.264085974164380605e+04,1.741010667316073523e+04,3.042025412749026145e+04,-1.761044029442966348e+03,4.757060446698768828e+03,2.440824666522024927e+03,2.280757969606043844e+03,3.270624373337219367e+03,1.553456240415337015e+04,6.107473646200269286e+03,1.423688812237073216e+04,2.407258899435964486e+04,1.298432916022401514e+04,-5.508486160118827684e+02,1.921563816778863111e+04,3.041018154586714081e+04,4.619871512411391450e+02,4.424599903341450045e+03,1.411523811888742785e+04,1.364630514954365754e+04,-8.865589390618444668e+03,7.514045191405686637e+03,2.667627619167347439e+04,7.951656548938583001e+03,2.088073404369855052e+04,1.294701361082474978e+04,1.085651215327897989e+04,1.397298863494231045e+04,3.237024232032879809e+03,1.567469278487395241e+04,3.406829137457980323e+03,5.613359495089502161e+03,4.041398512225002378e+03,2.413654683800940984e+04,2.587924613919379772e+04,7.443506078891549805e+03,1.520368387039894696e+04,1.769724332212209629e+04,9.909821882111533341e+03,2.812325176974845817e+03,5.852336613165307426e+03,1.433637299820204134e+03,1.170950770362405274e+04,2.203323909215048843e+03,8.801095502676067554e+03,2.695792835915091928e+04,-1.611237250227010009e+03,-5.400074552318839778e+03,7.797541039953910513e+03,9.623592642272660669e+03,1.081145421893115054e+04,2.611119107482478285e+04,2.546385779607405129e+04,9.948212027190287699e+03,1.750011730145854381e+04,1.435965805795330016e+04,2.065140691190960206e+04,1.310031837392429043e+04,5.734634009546578454e+03,1.895080213612111038e+04,2.220561507857967081e+04,-1.582981088348909907e+03,9.300827285476569159e+03
2.174929162433066085e+04,4.161304493073789672e+03,1.686203363032351263e+03,1.985842419002157112e+04,2.855258902645464332e+03,1.149027180325140398e+04,1.387490322269030548e+04,9.374007346551547016e+03,-7.990209947227685916e+02,6.874131837212426944e+03,1.497095065287460784e+04,1.489752416861707752e+04,7.433973449943563537e+03,1.301746041675448396e+04,9.832077410197769495e+03,9.745882393012765533e+03,9.570742766048948397e+03,1.062113546850381135e+04,2.262622813775112081e+04,1.251870772363205833e+04,1.987653806382933180e+04,1.445165003529020396e+03,7.932979850027693828e+03,-1.063449134757735010e+03,1.111782446958142646e+04,9.384626688120042672e+03,1.034667790493902066e+04,2.359346390772740415e+04,1.426400638095614704e+04,5.210727976392421624e+03,2.926737157279515668e+04,8.659933684369294497e+03,9.667088376173980578e+03,-9.639426801112525936e+03,1.013804718914004843e+04,2.937180860157790448e+03,3.229355826000829984e+04,1.722219878556025651e+04,6.936553416115281834e+03,1.464290993393625831e+04,1.363307671743902574e+04,-2.835668682938958227e+02,3.530931119680371921e+03,6.975460281319101341e-02,7.003344173346548814e+03,1.792775056227919413e+04,1.972303738749239346e+04,1.354656257542534877e+04,1.559124599882871371e+04,-3.657043056346921730e+03,5.207072088803506631e+02,1.980933560289417801e+04,4.837439059903140333e+03,1.149902191946756102e+04,1.253861136493032245e+04,1.827453196846865467e+04,1.229966198648073077e+04,-2.484574079146561417e+03,1.636240243401296357e+04,4.094493586322623742e+03,1.027202967678364075e+03,1.495408822762707496e+04,1.429921902843404132e+04,2.046438451402144710e+04,9.476031173071416561e+03,1.400541983180168609e+04
1.496948082708520451e+04,2.205193305656364100e+04,1.117630314141806048e+04,1.131417915845451535e+04,1.061482785190293544e+04,3.197944140390191023e+04,6.534660894675043892e+03,2.151480349253942404e+04,5.379053798140596882e+03,1.070189528884141146e+04,-5.644090684114302348e+03,1.184360920337167045e+01,1.375099674526909985e+04,1.298893414239341109e+04,1.682715002132469817e+04,1.993245243696798570e+04,3.234127602401966215e+03,1.842615002614906552e+04,1.172372046487756961e+04,3.184047876728178380e+03,-2.776135453761462486e+03,8.266592455799789604e+03,1.875898850914989816e+04,7.037966494349558161e+03,9.407091496771980019e+03,1.107275972796336100e+04,1.197710758698925747e+04,1.757969864717284872e+04,2.049793509839846956e+04,1.025825176182554060e+03,1.852032670383143341e+04,3.978111048548101280e+03,1.918688970412704657e+04,1.066466660021035932e+04,4.309802098077918345e+03,6.947443414748368923e+03,2.653066922590244940e+04,3.093332843224455428e+04,-8.375937107892568747e+02,8.093565533226483240e+03,9.530872311984627231e+03,1.795320866379939980e+04,6.002275181133038132e+03,7.989966776664763529e+03,1.825284618382254848e+04,5.950042179738131381e+03,1.725293116005948104e+04,1.758242155526733404e+04,1.931683014588563310e+04,8.053797188215705319e+03,-8.306600976174577227e+02,1.609593837559574968e+04,1.183452888643734332e+04,1.984632358644967462e+04,1.559518768058629212e+04,1.431686347288631077e+04,6.956953988140789988e+03,1.936090422546622358e+04,1.628900399570880836e+04,2.043958644542334514e+04,-5.907750964066623055e+03,-3.396609533667833603e+02,4.736986623644599604e+03,1.953906573583330101e+04,7.558923618037386404e+03,-4.621144214524832933e+03
2.450602803981935722e+04,1.664912356719910531e+04,-3.774697736783187793e+03,2.090296931119812507e+04,6.622816133397267549e+03,1.415984588845453618e+04,1.173502284794156731e+04,2.224078960534424550e+04,1.312029335541462933e+04,1.297312071748927883e+04,7.299439734520387901e+03,2.013722166065275815e+04,1.461696279812228204e+04,8.755897678924884531e+03,1.526361072090563357e+04,1.258091296748680543e+04,4.732018950117018903e+03,1.837522129773141569e+04,1.176517830416100151e+04,6.878597406487384433e+03,4.858841662107419324e+03,8.938406856646428423e+03,1.714927876220829785e+04,1.699746574430832334e+04,1.593995821914797307e+04,9.369447836947330870e+03,2.259535253828612622e+04,1.094484601477220167e+04,1.538241092877724986e+04,4.818532819839886542e+03,2.117630136070205845e+04,8.307426002457130380e+03,2.994183851952617260e+03,8.253578316562194232e+03,1.771469226177318342e+04,3.063430127703491962e+03,1.647327652871234022e+04,1.737033424378781638e+04,1.378752523808365368e+04,3.361493806848025997e+03,5.261412187663184341e+03,9.906206268598270981e+03,6.248527365055691916e+03,4.780513943279815066e+03,1.184780045110800893e+04,2.230463526518051367e+04,9.803936835768279707e+03,1.877485380545322914e+04,2.057349253053074062e+04,-4.110409432405323969e+03,1.413772443851331263e+04,2.454255095067231741e+04,9.256229590669408935e+03,1.336435060312231872e+04,9.553572379895927952e+03,8.803675185804782814e+03,1.513971567969842363e+04,2.240807854369004053e+04,2.104902283389664080e+04,8.368800623197656023e+03,8.751454165205492245e+03,1.593921595440141755e+04,7.495439288105254491e+03,6.723321938654460610e+03,6.355292046858870890e+03,1.133488350491431629e+04
1.461999393941306334e+04,1.603029042289173958e+04,7.874770498765738012e+02,2.725102763225758827e+04,1.299465265782804636e+04,1.489417662540571655e+04,-5.742912643005865903e+03,9.946306672251172131e+03,1.068698648207896986e+04,3.778658030626998880e+03,-3.676167673639354689e+03,2.291419200619158801e+04,1.282116086677030762e+04,4.958527327446553500e+03,1.800711734283565602e+04,1.182951799525285060e+04,9.015513078902846246e+03,1.143042602733323110e+04,1.768829040030742908e+04,-6.123591098663218872e+02,6.146940565284987315e+03,2.552039124733211793e+03,1.972071093481646676e+04,9.258332220299971596e+03,5.319010407167466838e+03,1.176826097648747236e+04,1.836366298627068318e+03,2.401615835784627780e+04,1.509628692933622915e+04,1.115148349377330851e+04,1.904795658609560996e+04,9.520476793461497437e+03,2.576835734079070971e+04,7.985509376114090628e+03,5.038124466027808012e+03,1.155000915637288927e+04,1.513915176543205598e+04,1.625976513629940746e+04,1.775075159983771300e+02,2.050038353735702913e+04,1.700576081152736879e+04,1.575682141111064993e+04,3.666688237710400244e+03,1.485649647861260019e+04,7.230243015696833027e+03,1.280635342026168291e+04,8.439128982625279605e+03,5.247818885873891304e+03,7.339637482137666666e+03,5.934963803874105906e+03,-2.248598806135378254e+02,1.604196788654575175e+04,-4.307690658830264510e+03,3.120360145561387981e+03,1.660849069886832876e+04,1.667188544512415319e+04,9.060297292914478021e+03,-3.876846000202975119e+03,2.542949578508487321e+04,1.016945321110184886e+04,1.229995670724560659e+04,-4.489475926470749982e+02,1.546444833759278299e+04,2.447702144447041792e+04,4.551053933575857627e+03,-1.150434067580947158e+03
1.630975936265902783e+04,4.991158113469256023e+03,-4.134690148465475431e+03,2.380020887352553837e+04,1.129818510263466487e+04,5.799446190575126820e+02,5.793393277062349625e+03,2.117630244986529578e+04,2.315082293282248429e+02,1.008187482045944307e+04,1.229824750379834768e+04,2.183426051600071514e+04,1.318583021346838541e+04,1.457847503678834073e+04,1.316356649157922584e+04,8.800934034226065705e+03,1.023302930303676658e+04,5.333127051892520285e+03,2.359268842350209525e+04,9.195135157171807805e+03,1.600401163687185363e+04,7.476824943789728422e+03,1.502840428595907360e+04,4.539821393104483832e+03,1.197702521901940054e+04,1.833750466396983393e+04,1.081548208072992020e+04,1.779308478581343661e+04,1.836756883682267289e+04,1.135970128055975329e+04,1.063267188551852996e+04,1.107222174939659271e+04,1.099218268283160432e+04,6.900015256976992532e+03,1.677761258776206887e+03,1.142250191323350009e+03,2.544867486053919856e+04,1.522825430388035238e+04,1.082538237034336453e+04,1.227968486070026484e+04,1.768265398055184050e+04,1.067441685758779749e+04,6.246712819101526293e+03,6.761814601222972669e+03,-2.063306022118194960e+01,2.172605214832584170e+04,1.066543759163731374e+04,1.433495801404659869e+04,2.408727527145806380e+04,6.549464256821526760e+03,4.957198003714825973e+03,1.302267641950028155e+04,6.560673380283288679e+03,3.101873777926302864e+03,2.160972842536615644e+04,1.543598087804655006e+04,1.342962184149145651e+04,7.323745501335008157e+03,2.757205522910777654e+04,2.297600855491584662e+04,-1.206069614930724128e+03,1.180381948647516401e+04,1.456197993184275401e+04,2.344230329860686834e+04,7.172966371638509372e+03,9.736369641293869790e+03
1.512893323593507012e+04,1.494329353077729320e+04,1.421784083566818299e+04,1.798499698205766981e+04,1.515212968999199620e+04,2.234593415683120111e+04,1.630448754029729207e+04,1.975177332577674315e+04,5.721888076756289593e+03,6.028794672228475974e+03,7.097782250205989840e+03,1.991665412420377470e+04,1.571466316966534214e+04,2.969952692819786535e+03,1.259341200058562754e+04,1.962192655205660412e+04,1.247164007889239110e+04,1.507197843961351464e+04,2.568249533526566302e+04,5.699562953289598227e+03,1.481977234485145709e+04,1.237809300563416946e+04,1.068910415577675303e+04,1.144795743706322719e+04,8.184021901579357291e+03,1.101413871610608840e+04,9.855650850880376311e+03,1.896318483297159401e+04,1.673222672224281996e+04,1.596277727814300306e+04,1.659732187444636656e+04,3.918994535490333874e+03,2.264460014324623626e+04,2.495778245428582522e+04,-1.680175403962857672e+02,1.627977785503098858e+03,3.119382578215432295e+04,9.097394465084566036e+03,6.570382181384988144e+03,2.355739299961812867e+04,1.777378753614781454e+04,1.399515896108383095e+04,3.637524802855216876e+03,9.784519097419475656e+03,4.851335149072540844e+03,8.163687768511354079e+03,1.075884994901756181e+04,6.670095620386685368e+03,2.881483840661367140e+04,6.266871485706979001e+02,6.668456429713804937e+03,8.599675728238318698e+03,1.261252211839245683e+04,5.761409454002897292e+03,2.454867749388491211e+04,6.429372029059076340e+03,1.248814382907117761e+04,7.609969159212288105e+03,2.154427407142766606e+04,1.989049677988490294e+04,6.075120596803204535e+03,1.961382633387585884e+03,8.442784214451316075e+03,1.528693242873490635e+04,2.027163736297417927e+03,1.430462890223616705e+04
1.694461682110244510e+04,1.031812685211428652e+04,3.700880883816099413e+03,1.416629591314875324e+04,9.308794242270225368e+03,2.593856850410351035e+04,1.699842529712082251e+04,2.294374862897561252e+04,6.664506034650324182e+03,7.962796782825553237e+03,1.248350698887707767e+04,2.220753745169437752e+04,1.656960702669744933e+04,6.481056092182135217e+03,1.277091633708410154e+04,8.515950116404204891e+03,2.202074377808616191e+04,1.535193668596538191e+04,2.205570265052964896e+04,1.580646018678267865e+03,7.683917352660721008e+03,9.119920266877819813e+03,1.025350175983597001e+04,7.278635899806085945e+03,1.854091243360736553e+04,6.303579665491629385e+03,1.380619526586971187e+04,1.650315826672285039e+04,1.336119924543916386e+04,1.351696374756585647e+04,1.333056693781241120e+04,1.075169360196363414e+04,9.720728576472118220e+03,7.692910028933571084e+03,-3.539333484348408092e+02,3.559564676620368118e+03,1.572377755993001483e+04,1.715509217099002854e+04,8.192295730115261904e+03,1.910671193035877877e+03,2.535904435021137760e+04,7.911796169634210855e+03,8.432449961360314774e+03,-1.387330339290947450e+03,3.810696311848339974e+03,1.802216903420035669e+04,1.046948500821707785e+04,1.168344239998059129e+04,2.330231205848991522e+04,2.321520992943736928e+03,9.778544492478555185e+03,1.685854732998059626e+04,6.669269490070818392e+03,7.128117624705039816e+03,1.775316041816884535e+04,5.703549835321544379e+03,9.511290382277726167e+03,1.569873551876664533e+04,1.194516532231459860e+04,1.331011694500498743e+04,8.239086727392528701e+03,6.884503394144324375e+03,7.791456701816781788e+03,7.378186508903733738e+03,1.400384057007102456e+03,1.820795033057904220e+04
